100, 0.698477, 1 
100, 0.160967, 2 
100, 0.169421, 3 
100, 0.048523, 4 
100, 0.049580, 5 
100, 0.046624, 6 
100, 0.047778, 7 
100, 0.019707, 8 
100, 0.019326, 9 
100, 0.018762, 10 
100, 0.019475, 11 
100, 0.020211, 12 
100, 0.020653, 13 
100, 0.019347, 14 
100, 0.020398, 15 
100, 0.010274, 16 
100, 0.010541, 17 
100, 0.010125, 18 
100, 0.010501, 19 
100, 0.011392, 20 
100, 0.012640, 21 
100, 0.011127, 22 
100, 0.010579, 23 
100, 0.011992, 24 
100, 0.013545, 25 
100, 0.011808, 26 
100, 0.011322, 27 
100, 0.011133, 28 
100, 0.013077, 29 
100, 0.012445, 30 
100, 0.010864, 31 
100, 0.009087, 32 
100, 0.008987, 33 
100, 0.008983, 34 
100, 0.008937, 35 
100, 0.009713, 36 
100, 0.009190, 37 
100, 0.008951, 38 
100, 0.009242, 39 
100, 0.008928, 40 
100, 0.008854, 41 
100, 0.009276, 42 
100, 0.009780, 43 
100, 0.011647, 44 
100, 0.012016, 45 
100, 0.010172, 46 
100, 0.011542, 47 
100, 0.010612, 48 
100, 0.009773, 49 
100, 0.009833, 50 
100, 0.010312, 51 
100, 0.009233, 52 
100, 0.009787, 53 
100, 0.010622, 54 
100, 0.013072, 55 
100, 0.010385, 56 
100, 0.008598, 57 
100, 0.009459, 58 
100, 0.010039, 59 
100, 0.008960, 60 
100, 0.008774, 61 
100, 0.008502, 62 
100, 0.008277, 63 
100, 0.008247, 64 
100, 0.008221, 65 
100, 0.007863, 66 
100, 0.007835, 67 
100, 0.008466, 68 
100, 0.007783, 69 
100, 0.008333, 70 
100, 0.008156, 71 
100, 0.007916, 72 
100, 0.007971, 73 
100, 0.008305, 74 
100, 0.008810, 75 
100, 0.007965, 76 
100, 0.008304, 77 
100, 0.007981, 78 
100, 0.007813, 79 
100, 0.008022, 80 
100, 0.007865, 81 
100, 0.008217, 82 
100, 0.007939, 83 
100, 0.008354, 84 
100, 0.008437, 85 
100, 0.008218, 86 
100, 0.008105, 87 
100, 0.008019, 88 
100, 0.008398, 89 
100, 0.008640, 90 
100, 0.008307, 91 
100, 0.008165, 92 
100, 0.008273, 93 
100, 0.008837, 94 
100, 0.008371, 95 
100, 0.008012, 96 
100, 0.007987, 97 
100, 0.007736, 98 
100, 0.007992, 99 
100, 0.007923, 100 
86, 0.007764, 0 
