50, 0.095586, 1 
50, 0.021572, 2 
50, 0.022644, 3 
50, 0.006300, 4 
50, 0.006392, 5 
50, 0.005978, 6 
50, 0.006431, 7 
50, 0.002391, 8 
50, 0.002852, 9 
50, 0.003370, 10 
50, 0.002429, 11 
50, 0.002729, 12 
50, 0.003347, 13 
50, 0.002846, 14 
50, 0.002395, 15 
50, 0.001457, 16 
50, 0.001512, 17 
50, 0.001254, 18 
50, 0.001448, 19 
50, 0.001309, 20 
50, 0.001330, 21 
50, 0.001334, 22 
50, 0.001293, 23 
50, 0.001267, 24 
50, 0.001475, 25 
50, 0.001508, 26 
50, 0.001324, 27 
50, 0.001460, 28 
50, 0.001260, 29 
50, 0.001309, 30 
50, 0.001573, 31 
50, 0.001022, 32 
50, 0.001299, 33 
50, 0.001107, 34 
50, 0.001197, 35 
50, 0.001192, 36 
50, 0.001253, 37 
50, 0.001118, 38 
50, 0.001032, 39 
50, 0.001075, 40 
50, 0.001038, 41 
50, 0.001053, 42 
50, 0.001225, 43 
50, 0.001197, 44 
50, 0.001032, 45 
50, 0.001033, 46 
50, 0.001008, 47 
50, 0.001081, 48 
50, 0.001074, 49 
50, 0.001243, 50 
39, 0.001022, 0
