1000, 235.896286, 1 
1000, 56.061794, 2 
1000, 55.697659, 3 
1000, 16.541769, 4 
1000, 16.455410, 5 
1000, 16.497446, 6 
1000, 16.581394, 7 
1000, 6.697658, 8 
1000, 6.681300, 9 
1000, 6.761160, 10 
1000, 6.825025, 11 
1000, 6.679311, 12 
1000, 6.689348, 13 
1000, 6.768861, 14 
1000, 6.648398, 15 
1000, 3.801486, 16 
1000, 3.878058, 17 
1000, 3.842965, 18 
1000, 3.846262, 19 
1000, 3.754576, 20 
1000, 3.822970, 21 
1000, 3.889171, 22 
1000, 3.867605, 23 
1000, 3.788453, 24 
1000, 3.786594, 25 
1000, 3.871378, 26 
1000, 3.778977, 27 
1000, 3.832172, 28 
1000, 3.814624, 29 
1000, 3.799339, 30 
1000, 3.822627, 31 
1000, 3.237159, 32 
1000, 3.175248, 33 
1000, 3.198982, 34 
1000, 3.095093, 35 
1000, 3.171021, 36 
1000, 3.187781, 37 
1000, 3.157324, 38 
1000, 3.131146, 39 
1000, 3.184594, 40 
1000, 3.154257, 41 
1000, 3.155962, 42 
1000, 3.153290, 43 
1000, 3.201470, 44 
1000, 3.159743, 45 
1000, 3.167343, 46 
1000, 3.102985, 47 
1000, 3.210386, 48 
1000, 3.156436, 49 
1000, 3.159743, 50 
1000, 3.130258, 51 
1000, 3.168538, 52 
1000, 3.077328, 53 
1000, 3.194009, 54 
1000, 3.160399, 55 
1000, 3.192416, 56 
1000, 3.161226, 57 
1000, 3.133174, 58 
1000, 3.125177, 59 
1000, 3.208519, 60 
1000, 3.205693, 61 
1000, 3.196886, 62 
1000, 3.165853, 63 
1000, 3.031335, 64 
1000, 3.056351, 65 
1000, 2.964653, 66 
1000, 3.030478, 67 
1000, 2.967394, 68 
1000, 3.084907, 69 
1000, 2.998436, 70 
1000, 3.006271, 71 
1000, 3.009025, 72 
1000, 2.925001, 73 
1000, 2.965944, 74 
1000, 3.062882, 75 
1000, 3.003027, 76 
1000, 3.047015, 77 
1000, 3.052646, 78 
1000, 2.994393, 79 
1000, 3.080380, 80 
1000, 3.036071, 81 
1000, 3.001720, 82 
1000, 3.029712, 83 
1000, 3.068093, 84 
1000, 3.052615, 85 
1000, 3.041401, 86 
1000, 2.980569, 87 
1000, 3.006538, 88 
1000, 2.972829, 89 
1000, 3.008268, 90 
1000, 3.075192, 91 
1000, 3.046481, 92 
1000, 3.019792, 93 
1000, 2.870682, 94 
1000, 2.909606, 95 
1000, 2.939650, 96 
1000, 3.035771, 97 
1000, 2.863188, 98 
1000, 2.888268, 99 
1000, 2.904465, 100 
1000, 3.035045, 101 
1000, 3.036017, 102 
1000, 2.914337, 103 
1000, 2.914832, 104 
1000, 2.952741, 105 
1000, 2.949056, 106 
1000, 2.983786, 107 
1000, 2.855815, 108 
1000, 2.959303, 109 
1000, 3.049450, 110 
108, 2.855815, 0 
