443, 33.635994, 1 
443, 7.922407, 2 
443, 7.909022, 3 
443, 2.336382, 4 
443, 2.321627, 5 
443, 2.294748, 6 
443, 2.369459, 7 
443, 0.927950, 8 
443, 0.938171, 9 
443, 0.942408, 10 
443, 0.966023, 11 
443, 0.975097, 12 
443, 0.989165, 13 
443, 0.901426, 14 
443, 0.957549, 15 
443, 0.540312, 16 
443, 0.539225, 17 
443, 0.556361, 18 
443, 0.528257, 19 
443, 0.532361, 20 
443, 0.554484, 21 
443, 0.554713, 22 
443, 0.534329, 23 
443, 0.539877, 24 
443, 0.556478, 25 
443, 0.538302, 26 
443, 0.563058, 27 
443, 0.513108, 28 
443, 0.511751, 29 
443, 0.513337, 30 
443, 0.528292, 31 
443, 0.433081, 32 
443, 0.446952, 33 
443, 0.422540, 34 
443, 0.419954, 35 
443, 0.427940, 36 
443, 0.428597, 37 
443, 0.426523, 38 
443, 0.430778, 39 
443, 0.434482, 40 
443, 0.422722, 41 
443, 0.423784, 42 
443, 0.410386, 43 
443, 0.419864, 44 
443, 0.421887, 45 
443, 0.413172, 46 
443, 0.424463, 47 
443, 0.428777, 48 
443, 0.434845, 49 
443, 0.441644, 50 
443, 0.434753, 51 
443, 0.424282, 52 
443, 0.420563, 53 
443, 0.445105, 54 
443, 0.445206, 55 
443, 0.436602, 56 
443, 0.415699, 57 
443, 0.437884, 58 
443, 0.414605, 59 
443, 0.409685, 60 
443, 0.424541, 61 
443, 0.423426, 62 
443, 0.422047, 63 
443, 0.430354, 64 
443, 0.420202, 65 
443, 0.422580, 66 
443, 0.408637, 67 
443, 0.433554, 68 
443, 0.414612, 69 
443, 0.402130, 70 
443, 0.395576, 71 
443, 0.408176, 72 
443, 0.411220, 73 
443, 0.420645, 74 
443, 0.440273, 75 
443, 0.415354, 76 
443, 0.411867, 77 
443, 0.406536, 78 
443, 0.412104, 79 
443, 0.414462, 80 
443, 0.417932, 81 
443, 0.420731, 82 
443, 0.427972, 83 
443, 0.424106, 84 
443, 0.421768, 85 
443, 0.393418, 86 
443, 0.397375, 87 
443, 0.422196, 88 
443, 0.425902, 89 
443, 0.418354, 90 
443, 0.427135, 91 
443, 0.437825, 92 
443, 0.412428, 93 
443, 0.409804, 94 
443, 0.410173, 95 
443, 0.414047, 96 
443, 0.417451, 97 
443, 0.398837, 98 
443, 0.402318, 99 
443, 0.417669, 100 
92, 0.398770, 0
