851, 227.942383, 1 
851, 51.354347, 2 
851, 51.228340, 3 
851, 15.243840, 4 
851, 15.183123, 5 
851, 15.219181, 6 
851, 16.126625, 7 
851, 6.572138, 8 
851, 6.387308, 9 
851, 6.353052, 10 
851, 6.631824, 11 
851, 6.233614, 12 
851, 6.583057, 13 
851, 6.153005, 14 
851, 6.103630, 15 
851, 3.627026, 16 
851, 3.616573, 17 
851, 3.525706, 18 
851, 3.529083, 19 
851, 3.428244, 20 
851, 3.409735, 21 
851, 3.551906, 22 
851, 3.423276, 23 
851, 3.472639, 24 
851, 3.446403, 25 
851, 3.423016, 26 
851, 3.404593, 27 
851, 3.487839, 28 
851, 3.406689, 29 
851, 3.418516, 30 
851, 3.513315, 31 
851, 2.805818, 32 
851, 2.835894, 33 
851, 2.867203, 34 
851, 2.892381, 35 
851, 2.775050, 36 
851, 2.747032, 37 
851, 2.807168, 38 
851, 2.909628, 39 
851, 2.878504, 40 
851, 3.156005, 41 
851, 2.990603, 42 
851, 2.868901, 43 
851, 3.125408, 44 
851, 3.136916, 45 
851, 2.952000, 46 
851, 3.153434, 47 
851, 3.081721, 48 
851, 2.847960, 49 
851, 2.911199, 50 
851, 3.139358, 51 
851, 3.035209, 52 
851, 2.941055, 53 
851, 2.774154, 54 
851, 2.916290, 55 
851, 2.940974, 56 
851, 2.848128, 57 
851, 3.122334, 58 
851, 2.917561, 59 
851, 2.839938, 60 
851, 3.006598, 61 
851, 2.995398, 62 
851, 2.874666, 63 
851, 2.901346, 64 
851, 3.057259, 65 
851, 2.924022, 66 
851, 2.704289, 67 
851, 2.745288, 68 
851, 2.727521, 69 
851, 2.775880, 70 
851, 2.758646, 71 
851, 2.832050, 72 
851, 2.835249, 73 
851, 2.704280, 74 
851, 2.673292, 75 
851, 2.695943, 76 
851, 2.643222, 77 
851, 2.668592, 78 
851, 2.653341, 79 
851, 3.017187, 80 
851, 2.806263, 81 
851, 2.694530, 82 
851, 2.734087, 83 
851, 2.716659, 84 
851, 2.670789, 85 
851, 2.701303, 86 
851, 2.668552, 87 
851, 2.911763, 88 
851, 2.763123, 89 
851, 2.932076, 90 
851, 2.919067, 91 
851, 2.962198, 92 
851, 2.842451, 93 
851, 2.988124, 94 
851, 2.704823, 95 
851, 2.635428, 96 
851, 2.604823, 97 
851, 2.595839, 98 
851, 2.625086, 99 
851, 2.748025, 100 
851, 2.922391, 101 
851, 2.831984, 102 
851, 2.739518, 103 
851, 2.698625, 104 
851, 2.618454, 105 
851, 2.633823, 106 
851, 2.799394, 107 
851, 2.647970, 108 
851, 2.891925, 109 
851, 2.706540, 110 
97, 2.591925, 0
