256, 4.965668, 1 
256, 1.127661, 2 
256, 1.094540, 3 
256, 0.329485, 4 
256, 0.343926, 5 
256, 0.329469, 6 
256, 0.326499, 7 
256, 0.137274, 8 
256, 0.134599, 9 
256, 0.129162, 10 
256, 0.131773, 11 
256, 0.134096, 12 
256, 0.143937, 13 
256, 0.143897, 14 
256, 0.133843, 15 
256, 0.071584, 16 
256, 0.072174, 17 
256, 0.071396, 18 
256, 0.072504, 19 
256, 0.074949, 20 
256, 0.072151, 21 
256, 0.074023, 22 
256, 0.074264, 23 
256, 0.071820, 24 
256, 0.071329, 25 
256, 0.078427, 26 
256, 0.073543, 27 
256, 0.080025, 28 
256, 0.075398, 29 
256, 0.073323, 30 
256, 0.074716, 31 
256, 0.060469, 32 
256, 0.059475, 33 
256, 0.058506, 34 
256, 0.057357, 35 
256, 0.061091, 36 
256, 0.058820, 37 
256, 0.058939, 38 
256, 0.061000, 39 
256, 0.061830, 40 
256, 0.060480, 41 
256, 0.058535, 42 
256, 0.060998, 43 
256, 0.062052, 44 
256, 0.060933, 45 
256, 0.062743, 46 
256, 0.058784, 47 
256, 0.060875, 48 
256, 0.059544, 49 
256, 0.058544, 50 
256, 0.057724, 51 
256, 0.061203, 52 
256, 0.059396, 53 
256, 0.060446, 54 
256, 0.065072, 55 
256, 0.060983, 56 
256, 0.062154, 57 
256, 0.063507, 58 
256, 0.061617, 59 
256, 0.067585, 60 
256, 0.060624, 61 
256, 0.063305, 62 
256, 0.063643, 63 
256, 0.059749, 64 
256, 0.060904, 65 
256, 0.060496, 66 
256, 0.060322, 67 
256, 0.061520, 68 
256, 0.058279, 69 
256, 0.058638, 70 
256, 0.060368, 71 
256, 0.058149, 72 
256, 0.061294, 73 
256, 0.059759, 74 
256, 0.059700, 75 
256, 0.062669, 76 
256, 0.059107, 77 
256, 0.061712, 78 
256, 0.056202, 79 
256, 0.061029, 80 
256, 0.056623, 81 
256, 0.058835, 82 
256, 0.056930, 83 
256, 0.062644, 84 
256, 0.059461, 85 
256, 0.063407, 86 
256, 0.057828, 87 
256, 0.060185, 88 
256, 0.059979, 89 
256, 0.061212, 90 
256, 0.058346, 91 
256, 0.057119, 92 
256, 0.062310, 93 
256, 0.060403, 94 
256, 0.057438, 95 
256, 0.060889, 96 
256, 0.060642, 97 
256, 0.056424, 98 
256, 0.060882, 99 
256, 0.057619, 100 
81, 0.055991, 0 
